source_family,source_project_id,final_project_id,application_stage,application_scope,action,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,reported_construction_year,reported_land_sqft,year_source,units_source,building_source,land_source,decision_source,decision_reason,evidence_ids,evidence_urls,confidence,unresolved_caveat,reviewer,review_date,status
commercial,commercial_17084220290000,commercial_17084220290000,building_measurements,commercial_measurements,retain_corrected_measurements,2007,2,4375,2516,TRUE,TRUE,,,residential_assessor_2025,residential_assessor_2025_apartments_excluding_commercial_unit,residential_assessor_2025,residential_assessor_2025,field_ledger,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement.,assessor_row_1708422029000022025,https://webapps1.chicago.gov/buildingrecords/home,high,2007 is the Assessor completion proxy; the final recorded inspection occurred in 2008.,codex_audit,2026-09-09,reviewed_evidence
commercial,commercial_17084220340000,commercial_17084220340000,building_measurements,commercial_measurements,retain_corrected_measurements,2007,2,4750,2517,TRUE,TRUE,,,residential_assessor_2025,residential_assessor_2025_apartments_excluding_commercial_unit,residential_assessor_2025,residential_assessor_2025,field_ledger,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement.,assessor_row_1708422034000022025,https://webapps1.chicago.gov/buildingrecords/home,high,2007 is the Assessor completion proxy; the final recorded inspection occurred in 2008.,codex_audit,2026-09-09,reviewed_evidence
commercial,commercial_11321040200000,commercial_11321040200000,building_measurements,commercial_measurements,retain_corrected_measurements,2007,18,24906,17200,TRUE,TRUE,,,city_passed_new_construction_inspections_2007_06_06,original_new_building_permits_100010473_100010476,commercial_2024_rows:44799,commercial_2024_rows:44799,field_ledger,The two original new-building permits authorize nine apartments each; both passed construction inspections on June 6 2007. Retain the reported commercial whole-pair building and land measurements and retire the partial six-home residential copy.,permits_100010473_100010476/inspections_1481062_1481065/commercial_2024_row_44799,https://webapps1.chicago.gov/buildingrecords/,high,Completion year uses passed construction inspections as a proxy.,codex_audit,2026-09-09,reviewed_evidence
commercial,commercial_20153010080000,commercial_20153010080000,building_measurements,commercial_measurements,retain_density_withheld,2009,24,23958,15989,FALSE,FALSE,,,commercial_2024_rows:15930,stable_commercial_2021_2024_reports,commercial_2024_rows:15930,commercial_2021_field_fallback_rows:25271,field_ledger,User approved exclusion from both density measures. Preserve reported fields as unverified source values: the four commercial counts total 77 versus the developer 53 and parcel-specific permit counts do not reconcile.,permits_100163994_100185626_100185763/user_approval_2026_09_09,https://www.stedmundsrc.org/properties,approved_treatment,Counts and area coverage remain unresolved; do not use for density.,Codex,2026-09-09,reviewed_evidence
commercial,commercial_20153020050000,commercial_20153020050000,building_measurements,commercial_measurements,retain_density_withheld,2009,10,12408,11340,FALSE,FALSE,,,commercial_2024_rows:15933,stable_commercial_2021_2024_reports,commercial_2024_rows:15933,commercial_2021_field_fallback_rows:25300,field_ledger,User approved exclusion from both density measures. Preserve reported fields as unverified source values: the four commercial counts total 77 versus the developer 53 and parcel-specific permit counts do not reconcile.,permits_100163994_100185626_100185763/user_approval_2026_09_09,https://www.stedmundsrc.org/properties,approved_treatment,Counts and area coverage remain unresolved; do not use for density.,Codex,2026-09-09,reviewed_evidence
commercial,commercial_20153020060000,commercial_20153020060000,building_measurements,commercial_measurements,retain_density_withheld,2009,24,24303,20095,FALSE,FALSE,,,commercial_2024_rows:15934,commercial_2024_apartment_unit_sum_rows:15934,commercial_2024_rows:15934,commercial_2021_field_fallback_rows:25274,field_ledger,User approved exclusion from both density measures. Preserve reported fields as unverified source values: the four commercial counts total 77 versus the developer 53 and parcel-specific permit counts do not reconcile.,permits_100163994_100185626_100185763/user_approval_2026_09_09,https://www.stedmundsrc.org/properties,approved_treatment,Counts and area coverage remain unresolved; do not use for density.,Codex,2026-09-09,reviewed_evidence
commercial,commercial_11323200060000,commercial_11323200060000,building_measurements,commercial_measurements,retain_unit_override,2021,11,28487,11284,TRUE,TRUE,,,commercial_2024,permit_100802483,commercial_2024,commercial_2024,semantic_ledger,The completed permit and bedroom breakdown identify eleven apartments; the generic total includes one non-apartment unit,permit_100802483,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13134040530000,commercial_13134040530000,building_measurements,commercial_measurements,retain_unit_override,2020,9,15477,8100,TRUE,TRUE,,,commercial_2021,permit_100855141,commercial_2021,commercial_2021,semantic_ledger,The completed permit identifies nine dwelling units and confirms that the source row is residential new construction,permit_100855141,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13184090850000,commercial_13184090850000,building_measurements,commercial_measurements,retain_source_units,2007,133,128542,163748,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The source reports 133 senior apartments rather than beds and the physical fields are stable across vintages,commercial_two_vintage_history/city_buildings,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13184090870000,commercial_13184090870000,building_measurements,commercial_measurements,retain_source_units,2010,36,64992,25272,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The source and housing record identify 36 senior apartments rather than beds,commercial_two_vintage_history/CHA_Autumn_Green,https://affordablehousinghub.org/housing/illinois/cook-county/chicago/the-senior-suites-of-autumn-green-at-wright-7975-lihtc,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13273040010000,commercial_13273040010000,building_measurements,commercial_measurements,retain_source_units,2008,85,73562,35661,TRUE,TRUE,,,commercial_2024,permit_100254118,commercial_2024,commercial_2024,semantic_ledger,The completed permit and assessor source agree on 85 senior apartments,permit_100254118,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13363050010000,commercial_13363050010000,building_measurements,commercial_measurements,retain_source_units,2017,33,64760,18010,TRUE,TRUE,,,commercial_2024,stable_commercial_2021_2024,commercial_2024,commercial_2024,semantic_ledger,The 33-unit permit expired but both later assessor vintages consistently report 33 completed apartments,permit_100628089/commercial_two_vintage_history,,medium,The permit confirms the proposed count but not completion by itself,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13363280310000,commercial_13363280310000,building_measurements,commercial_measurements,retain_unit_override,2021,40,62620,17830,TRUE,TRUE,,,commercial_2024,permit_100703318,commercial_2024,commercial_2024,semantic_ledger,The completed permit identifies 40 dwelling units and confirms the source total,permit_100703318,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13364030160000,commercial_13364030160000,building_measurements,commercial_measurements,retain_unit_override,2014,78,109424,44890,TRUE,TRUE,,,commercial_2024,permit_100618944,commercial_2024,commercial_2024,semantic_ledger,The completed permit and apartment breakdown identify 78 dwellings; the generic total includes three non-apartment units,permit_100618944,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14283120910000,commercial_14283120910000,building_measurements,commercial_measurements,retain_source_units,2018,149,196084,28269,TRUE,TRUE,,,commercial_2021,developer_149_apartments,commercial_2021,commercial_2021,semantic_ledger,The project source identifies 149 assisted-living and memory-care apartments rather than beds,Belmont_Village_Lincoln_Park,https://www.belmontvillage.com/news_events/senior-living-community-tops-out-in-chicagos-lincoln-park-neighborhood/,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14303140460000,commercial_14303140460000,building_measurements,commercial_measurements,retain_unit_override,2021,34,46400,13944,TRUE,TRUE,,,commercial_2024,commercial_total_supported_by_permit_100647438,commercial_2024,commercial_2024,semantic_ledger,The source bedroom fields omit four apartments while the generic total and address-specific 34-dwelling permit agree,permit_100647438/commercial_2024,,high,The permit expired but is corroborated by the later assessor total,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14312120200000,commercial_14312120200000,building_measurements,commercial_measurements,retain_source_units,2021,298,311556,142556,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The source reports 298 completed apartments and the project is conventional multifamily construction,Triangle_Square_completion_and_permits,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_16122180170000,commercial_16122180170000,building_measurements,commercial_measurements,retain_unit_override,2021,10,24600,10846,TRUE,TRUE,,,commercial_2024,permit_100820523,commercial_2024,commercial_2024,semantic_ledger,The completed permit and apartment breakdown identify ten dwellings; the generic total includes three non-apartment units,permit_100820523,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17053280180000,commercial_17053280180000,building_measurements,commercial_measurements,retain_unit_override,2019,8,22588,5904,TRUE,TRUE,,,commercial_2024,permit_100690847,commercial_2024,commercial_2024,semantic_ledger,The completed permit and apartment breakdown identify eight dwellings; the generic total includes one non-apartment unit,permit_100690847,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17061000020000,commercial_17061000020000,building_measurements,commercial_measurements,retain_source_units,2021,6,13488,6150,TRUE,TRUE,,,commercial_2024,stable_commercial_2021_2024,commercial_2024,commercial_2024,semantic_ledger,The six-unit permit expired but both later assessor vintages consistently report six completed apartments,permit_100849074/commercial_two_vintage_history,,medium,The permit confirms the proposed count but not completion by itself,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17062350680000,commercial_17062350680000,building_measurements,commercial_measurements,retain_unit_override,2018,146,143054,NA,TRUE,TRUE,,,project_completion_year,final_project_and_permit_count,commercial_2024,construction_year_parcel_union,semantic_ledger,The completed project contains 146 apartments; construction-year parcel polygons provide the full site area,permit_100695536/Wicker_Park_Connection,https://www.taylorjohnson.com/first-residents-move-into-hubbard-street-groups-wicker-park-connection-ii/,high,The 2024 assessor generic total is 154 and is not used as the dwelling count,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17161000490000,commercial_17161000490000,building_measurements,commercial_measurements,retain_unit_override,2018,492,679914,42324,TRUE,TRUE,,,project_completion_year,permit_100685260_and_project_records,commercial_2024,commercial_2024,semantic_ledger,The completed permit and project records identify 492 apartments and completion in 2018,permit_100685260/727_West_Madison,https://www.fifieldco.com/projects/727-west-madison/,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17164040190000,commercial_17164040190000,building_measurements,commercial_measurements,exclude_not_new_construction,,,,,FALSE,FALSE,,,historic_building_record,,,,semantic_ledger,The 1911 industrial building was renovated into student housing and is not ground-up construction,Dwight_Lofts_history,https://students.colum.edu/residence-life/Housing_Options/dwight,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17172290130000,commercial_17172290130000,building_measurements,commercial_measurements,retain_source_units,2021,198,175808,9520,TRUE,TRUE,,,commercial_2024,commercial_2024_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The completed new-construction permit and latest assessor report identify a 198-unit high-rise,permit_100836738/commercial_2024,,high,The older address is attached to a preexisting footprint in the City layer,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17201010100000,commercial_17201010100000,building_measurements,commercial_measurements,retain_source_units,2007,68,70403,32886,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The source reports 68 senior apartments and the City building year supports study-period construction,city_building_year_support,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_19092030020000,commercial_19092030020000,building_measurements,commercial_measurements,retain_source_units,2017,95,85704,26090,TRUE,TRUE,,,commercial_2024,permit_100616594,commercial_2024,commercial_2024,semantic_ledger,The completed permit and assessor source identify 95 senior apartments,permit_100616594,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_19223000110000,commercial_19223000110000,building_measurements,commercial_measurements,retain_source_units,2009,126,122278,76245,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,Two assessor vintages consistently identify 126 senior apartments and stable physical fields,commercial_two_vintage_history,,medium,No issued new-construction permit was recovered from the post-2006 permit extract,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_20031190090000,commercial_20031190090000,building_measurements,commercial_measurements,retain_source_units,2007,3,4567,8601,TRUE,TRUE,,,commercial_2021,commercial_apartment_breakdown,commercial_2021,commercial_2021,semantic_ledger,The Class 9 row contains an explicit three-apartment breakdown and coherent building and parcel fields,commercial_2021_class9_record,,medium,No independent permit or public project record was recovered; the project lies outside 1500 feet,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_20262050130000,commercial_20262050130000,building_measurements,commercial_measurements,retain_source_units,2014,130,89781,45166,TRUE,TRUE,,,commercial_2024,latest_assessor_apartment_count,commercial_2024,commercial_2024,semantic_ledger,The completed permit establishes supportive-living construction and the later assessor reports 130 completed apartments rather than the 140 authorized units,permit_100623052/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_20262280420000,commercial_20262280420000,building_measurements,commercial_measurements,retain_source_units,2006,136,67885,27216,TRUE,TRUE,,,commercial_2024,commercial_apartment_breakdown,commercial_2024,commercial_2024,semantic_ledger,The source reports 136 supportive-living apartments rather than beds and the facility was operating in the study period,Jackson_Park_supportive_living,https://hfs.illinois.gov/content/dam/soi/en/web/hfs/sitecollectiondocuments/HealthChoiceIllinoisADTParticipantStatus06282023.pdf,medium,The City footprint reports 2005 while the assessor reports 2006,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_20294260320000,commercial_20294260320000,building_measurements,commercial_measurements,retain_source_units,2007,85,75077,28269,TRUE,TRUE,,,commercial_2024,permit_100137674,commercial_2024,commercial_2024,semantic_ledger,The completed permit and assessor source identify 85 senior apartments,permit_100137674,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17064080140000,commercial_17064080140000,building_measurements,commercial_measurements,retain_override,2013,99,108887,15861,TRUE,TRUE,,,project_manual_reviews.csv:commercial_17064080140000,commercial_2024_apartment_unit_sum_rows:60778,commercial_2024_rows:60778,commercial_2024_rows:60778,field_ledger,"Foundation and full-building permits were issued in 2012 and 2013 for the 99-unit building; the completed property is reported as built in 2013, not 2011.",100443295/100464542,https://www.forrent.com/il/chicago/1611-w-division/6mht01r,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_20032050390000,commercial_20032050390000,building_measurements,commercial_measurements,exclude_recorded_review,,,,,FALSE,FALSE,,,,,,,field_ledger,The PIN is part of the older Paul G. Stewart complex. Permit and footprint evidence do not support a separate 48-unit new building in 2011; commercial property sites appear to repeat the Assessor record.,project_manual_reviews.csv:commercial_20032050390000,https://www.loopnet.com/Listing/400-E-41st-St-Chicago-IL/4706984/,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_14194140460000,commercial_14194140460000,building_measurements,commercial_measurements,retain_override,2015,47,45362,34176,TRUE,TRUE,,,project_manual_reviews.csv:commercial_14194140460000,project_manual_reviews.csv:commercial_14194140460000,commercial_2021_field_fallback_rows:66475,commercial_2024_rows:40400,field_ledger,"The project is 3400 N Lincoln, not the historical 1728 W Roscoe parcel address. The new-building permit and City housing report place construction in 2015; the permit revision reduced the planned unit count from 48 to 47.",100603054,https://www.chicagorehab.org/content/cms/documents/2015_Q2_AHP5_report.pdf,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_13143310300000,commercial_13143310300000,building_measurements,commercial_measurements,retain_override,2019,44,45579,23689,TRUE,TRUE,,,project_manual_reviews.csv:commercial_13143310300000,commercial_2024_apartment_unit_sum_rows:21282,commercial_2024_rows:21282,commercial_2024_rows:21282,field_ledger,"Independence Apartments is a new 44-unit building completed and opened in 2019, not 2020.",project_manual_reviews.csv:commercial_13143310300000,https://www.taylorjohnson.com/tj-news/evergreen-real-estate-group-celebrates-ribbon-cutting-of-independence-apartments-bringing-co-located-affordable-senior-housing-and-public-library-to-chicagos-irving-park-neighborhood/,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_17083380260000,commercial_17083380260000,building_measurements,commercial_measurements,retain_override,2014,216,243280,47882,TRUE,TRUE,,,project_manual_reviews.csv:commercial_17083380260000,project_manual_reviews.csv:commercial_17083380260000,commercial_2024_rows:60928,commercial_2024_rows:60928,field_ledger,Foundation and full-building permits identify the 216-unit building at 1164 W Madison. Construction began in 2013 and occupancy began in 2014; the Assessor's selected 2011 year is too early.,100491297/100516509,https://yochicago.com/the-madison-apartments-1212-w-madison-west-loop/,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_17083380230000,commercial_17083380230000,building_measurements,commercial_measurements,exclude_recorded_review,,,,,FALSE,FALSE,,,,,,,field_ledger,The 2015 work is explicitly a 42-unit addition to an existing 56-unit building rather than a new freestanding building.,100575789,,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_20032050340000,commercial_20032050340000,building_measurements,commercial_measurements,exclude_recorded_review,,,,,FALSE,FALSE,,,,,,,field_ledger,"The records show partial demolition and exterior work on an existing multifamily building in 2011, followed by full demolition in 2013. They do not support a seven-unit new building in 2011.",100397253/100405368/100505790,,high,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
commercial,commercial_17073270380000,commercial_17073270380000,building_measurements,commercial_measurements,retain_override,2007,16,30464,9000,TRUE,TRUE,,,project_manual_reviews.csv:commercial_17073270380000,project_manual_reviews.csv:commercial_17073270380000,commercial_2024_rows:60832,commercial_2024_rows:60832,field_ledger,MLS and building records consistently date the 2000-2006 W Warren development to 2007 rather than the Assessor's selected 2006 year.,project_manual_reviews.csv:commercial_17073270380000,https://www.realtor.com/realestateandhomes-detail/2006-W-Warren-Blvd-Unit-4SW_Chicago_IL_60612_M78740-41962,medium,,recorded_decision_carryforward,2026-09-10,reviewed_evidence
