committee_id,cycle_year,cycle_start_date,cycle_end_date,alderman_id,full_name,ward_number,committee_name,committee_scope,match_rule,confidence,review_flag,committee_type,committee_name_registry,committee_purpose,committee_status,committee_creation_date,committee_status_date,active_for_cycle_auto,creation_after_cycle_end,status_before_cycle_start,activity_window_issue,manual_decision,correct_owner_person,correct_owner_type,correct_owner_ward,include_strict_candidate,include_main_named_recipient,include_candidate_clean,include_candidate_all,include_expanded_validated,manual_overrode_activity_window,exclude_reason,review_notes,reviewer,review_date
34615,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of Edward Pugh,ward,ward_purpose,medium,TRUE,Candidate,Friends of Edward Pugh,To Elect Edward Pugh to the City of Chicago office of 47th Ward Alderman,F,2018-06-01 00:00:00,2019-06-26 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34347,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of James Karalus for Alderman 47th Ward,ward,ward_name,medium,TRUE,Candidate,Friends of James Karalus for Alderman 47th Ward,To elect James Karalus 47th Ward Alderman.,F,2018-01-04 00:00:00,2019-03-22 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34500,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of Michael Negron,ward,ward_purpose,medium,TRUE,Candidate,Friends of Michael Negron,To support the election of Michael Negron as 47th Ward Alderman,F,2018-03-14 00:00:00,2021-02-27 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24250,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of Peter Coffey,ward,ward_purpose,medium,TRUE,Candidate,Friends of Peter Coffey,Support Peter Coffey and 47th Ward Democratic Party,F,2012-02-24 00:00:00,2023-03-03 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34737,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of Stephen Hood,ward,ward_purpose,medium,TRUE,Candidate,Friends of Stephen Hood,To support the election of Stephen Hood as 47th Ward alderman.,F,2018-08-20 00:00:00,2023-08-21 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34641,2019,2015-06-01,2019-05-31,matt_martin,Matt Martin,47,Friends of Thomas M Schwartzers,ward,ward_purpose,medium,TRUE,Candidate,Friends of Thomas M Schwartzers,"Elect Thomas M Schwartzers 47th Ward Alderman, City of Chicago",F,2018-06-22 00:00:00,2021-12-17 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22976,2019,2015-06-01,2019-05-31,harry_osterman,Harry Osterman,48,Neighbors for Harry Osterman,candidate,candidate_full_name,high,FALSE,Candidate,Neighbors for Harry Osterman,"To support Harry Osterman for Alderman of the 48th Ward Chicago, IL",F,2010-09-24 00:00:00,2026-07-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
20734,2019,2015-06-01,2019-05-31,harry_osterman,Harry Osterman,48,48th Ward Democrats,ward,ward_name,medium,TRUE,Political Party,48th Ward Democrats,elect democratic candidates to office in local & state election,F,2007-09-06 00:00:00,2021-04-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26194,2019,2015-06-01,2019-05-31,harry_osterman,Harry Osterman,48,48th Ward Republicans,ward,ward_name,medium,TRUE,Political Party,48th Ward Republicans,To elect and promote republican candidates running in the 48th ward of Chicago.,F,2014-10-24 00:00:00,2015-07-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34202,2019,2015-06-01,2019-05-31,maria_hadden,Maria Hadden,49,Maria For The 49th Ward,candidate,manual_review:include_main_candidate,manual,FALSE,Candidate,Maria For The 49th Ward,Elect Maria Hadden,A,2017-11-01 00:00:00,2017-11-01 00:00:00,TRUE,FALSE,FALSE,FALSE,include_main_candidate,Maria Hadden,candidate,49,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"",Registry purpose identifies Maria Hadden election committee,codex_registry_review,2026-06-03
10132,2019,2015-06-01,2019-05-31,maria_hadden,Maria Hadden,49,Democratic Party of the 49th Ward,ward,ward_name,medium,TRUE,Political Party,Democratic Party of the 49th Ward,To support & elect Democratic candidates,A,1993-07-01 00:00:00,1993-07-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34862,2019,2015-06-01,2019-05-31,maria_hadden,Maria Hadden,49,Friends of Bill Morton,ward,ward_purpose,medium,TRUE,Candidate,Friends of Bill Morton,To elect Bill Morton as 49th Ward Alderman,A,2018-10-09 00:00:00,2018-10-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
644,2019,2015-06-01,2019-05-31,maria_hadden,Maria Hadden,49,Network 49,ward,ward_purpose,medium,TRUE,Political Action,Network 49,"organizing and advocating for policies and elected leadership that advance a high quality of community life, benefiting all residents in the 49th Ward of the City of Chicago",A,1983-08-05 00:00:00,2011-01-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22982,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,Friends for Debra Silverstein,candidate,candidate_full_name,high,FALSE,Candidate,Friends for Debra Silverstein,"To support Debra Silverstein for Alderman for the 50th Ward of the City of Chicago, IL.",A,2010-09-29 00:00:00,2010-09-29 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
23626,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,50th Ward Green Party,ward,ward_name,medium,TRUE,Political Party,50th Ward Green Party,To build support for and to elect candidates of the Illinois Green Party,F,2011-02-13 00:00:00,2026-07-09 12:26:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21125,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,50th Ward Regular Democratic Organization,ward,ward_name,medium,TRUE,Political Party,50th Ward Regular Democratic Organization,To promote the Democratic Party and candidates in the 50th Ward in the City of Chicago,A,2008-02-21 00:00:00,2008-02-21 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24648,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,50th Ward Regular Republican Organization,ward,ward_name,medium,TRUE,Political Party,50th Ward Regular Republican Organization,To promote & ensure free and fair elections,F,2012-10-20 00:00:00,2016-10-14 14:05:18,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26127,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,Citizens for Pete Sifnotis,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Pete Sifnotis,To support Peter Sifnotis for 50th Ward Alderman,F,2014-09-26 00:00:00,2016-04-18 08:17:11,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35037,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,Committee to Elect Majid Mustafa,ward,ward_purpose,medium,TRUE,Candidate,Committee to Elect Majid Mustafa,To elect Majid Mustafa Alderman 50th ward,F,2018-12-14 00:00:00,2019-01-25 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34660,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,Friends of Jason Honig For the Common Good,ward,ward_purpose,medium,TRUE,Candidate,Friends of Jason Honig For the Common Good,To support and elect Jason Honig for Alderman of 50th Ward,F,2018-07-07 00:00:00,2021-08-24 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34274,2019,2015-06-01,2019-05-31,debra_silverstein,Debra Silverstein,50,Zehra For 50th Ward,ward,ward_name,medium,TRUE,Candidate,Zehra For 50th Ward,To elect Zehra Quadri to the office of Illinois State Senator.,F,2017-11-20 00:00:00,2022-11-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34616,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Neighbors for Daniel La Spata,candidate,candidate_full_name,high,FALSE,Candidate,Neighbors for Daniel La Spata,To elect Daniel La Spata to public office.,A,2018-06-07 00:00:00,2018-06-07 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
35668,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,1st Ward Forever (Jay Ramirez),ward,ward_name,medium,TRUE,Candidate,1st Ward Forever (Jay Ramirez),To elect qualified Democratic candidates in Cook County,F,2019-10-01 00:00:00,2020-04-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
33914,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,1st Ward Independent Democratic Party Committee,ward,ward_name,medium,TRUE,Political Party,1st Ward Independent Democratic Party Committee,To support the 1st Ward Independent Democratic Party,F,2017-05-31 00:00:00,2022-07-14 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35630,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,1st Ward United,ward,ward_name,medium,TRUE,Political Action,1st Ward United,To elect progressive candidates in Chicago's 1st Ward and beyond.,F,2019-09-19 00:00:00,2025-02-03 15:56:47,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35157,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Amanda for Aurora,ward,ward_purpose,medium,TRUE,Candidate,Amanda for Aurora,To support the candidacy of Amanda Sperzel for the office of Alderman First (1) Ward in the City of Aurora,A,2019-01-24 00:00:00,2018-01-24 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
38691,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Andy for All,ward,ward_purpose,medium,TRUE,Candidate,Andy for All,To support candidates in the first ward or other Chicago wards.,A,2022-08-28 00:00:00,2022-08-28 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
38576,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Citizens for Henkels,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Henkels,To elect Adam Henkels to 1st Ward Alderperson,F,2022-05-25 00:00:00,2023-01-13 12:59:23,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23280,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Citizens for Tim Durkee,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Tim Durkee,"Election of Timothy Durkee as the First Ward Alderman of the city of Rockford, Rockford, IL",F,2011-01-14 00:00:00,2022-09-10 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36292,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Clare for First,ward,ward_purpose,medium,TRUE,Candidate,Clare for First,"Collect funds for the election of Clare Kelly 1st Ward Evanston, Illinois",A,2020-11-05 00:00:00,2020-11-05 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35140,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Committee to Elect Yuridia Carbajal,ward,ward_purpose,medium,TRUE,Candidate,Committee to Elect Yuridia Carbajal,Committee to elect Yuridia Carbajal for 1st Ward,F,2019-01-17 00:00:00,2020-06-26 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
14289,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Cunningham Campaign Committee,ward,ward_purpose,medium,TRUE,Candidate,Cunningham Campaign Committee,To assist in the election of Samuel D Cunningham as the 1st Ward Alderman of the city of Waukegan,A,1998-05-16 00:00:00,1998-05-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35348,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Friends of Caryl Riley,ward,ward_purpose,medium,TRUE,Candidate,Friends of Caryl Riley,Candidacy of Caryl Riley for Aurora 1st Ward Alderman,F,2019-01-28 00:00:00,2019-06-23 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36734,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Friends of Gloria Ludwig,ward,ward_purpose,medium,TRUE,Candidate,Friends of Gloria Ludwig,Elect Gloria Ludwig as First Ward Alderman of Des Plaines,F,2021-03-05 00:00:00,2022-01-24 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35738,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Friends of Lauren Young,ward,ward_purpose,medium,TRUE,Candidate,Friends of Lauren Young,"To elect Lauren ""Young"" Weber to the office of Democratic Committeeman of the 1st Ward",F,2019-08-05 00:00:00,2022-04-25 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36130,2023,2019-06-01,2023-05-31,daniel_la_spata,Daniel La Spata,1,Friends of Nicolette Pe aranda,ward,ward_purpose,medium,TRUE,Candidate,Friends of Nicolette Pe aranda,"Election of Nicolette Pe aranda as Berwyn, IL 1st Ward Alderman",F,2020-08-29 00:00:00,2024-01-08 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25653,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Hopkins for Chicago,candidate,manual_review:include_main_candidate,manual,FALSE,Candidate,Hopkins for Chicago,"elect Brian hopkins for Alderman, City of Chicago",A,2013-11-08 00:00:00,2013-11-08 00:00:00,TRUE,FALSE,FALSE,FALSE,include_main_candidate,Brian Hopkins,candidate,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"",Registry purpose identifies Brian Hopkins for alderman,codex_registry_review,2026-06-03
31812,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,2nd Ward Democrats,ward,ward_name,medium,TRUE,Political Party,2nd Ward Democrats,To support the candidates of Democrats seeking elected office,A,2015-10-27 00:00:00,2015-10-27 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
39016,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Citizens for Jake Meding,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Jake Meding,Elmhurst Second Ward Alderman,F,2022-12-22 00:00:00,2025-06-30 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
18417,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Citizens for Juany Garza,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Juany Garza,To support the candidacy of Juany Garza for 2nd Ward Alderman in the city of Aurora,A,2004-12-06 00:00:00,2004-12-06 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35324,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Citizens to Elect Marion Mel Grott,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Elect Marion Mel Grott,2nd ward alderwoman position,F,2019-03-03 00:00:00,2020-02-13 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36226,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Citizens to Re-Elect Peter Braithwaite,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Re-Elect Peter Braithwaite,"To support the reelection of Peter C. Braithwaite for Alderman of the 2nd Ward in Evanston, IL",F,2020-09-26 00:00:00,2022-01-25 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35378,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Committee to Elect Jose L Guzman,ward,ward_purpose,medium,TRUE,Candidate,Committee to Elect Jose L Guzman,To Elect Alderman of 2nd Ward of Waukegan,F,2019-03-01 00:00:00,2019-07-01 08:30:01,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34889,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Concerned Citizens to Elect Colby Chapman,ward,ward_purpose,medium,TRUE,Candidate,Concerned Citizens to Elect Colby Chapman,To elect Colby M. Chapman as 2nd Ward Alderman.,F,2022-12-29 00:00:00,2023-11-06 15:57:43,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36279,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Darlene Cannon For 2nd Ward,ward,ward_name,medium,TRUE,Candidate,Darlene Cannon For 2nd Ward,Candidate for 2nd Ward Evanston,A,2020-10-29 00:00:00,2020-10-29 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36144,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Friends for the Election of Jose Ramirez,ward,ward_purpose,medium,TRUE,Candidate,Friends for the Election of Jose Ramirez,To elect Jose Ramirez Alderman 2nd Ward in city of Berwyn IL,F,2020-09-02 00:00:00,2022-04-25 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36839,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Friends of Jim Woywod,ward,ward_purpose,medium,TRUE,Candidate,Friends of Jim Woywod,To Elect Jim Woywod as the 2nd Ward Alderman in the City of Berwyn,A,2021-04-12 00:00:00,2021-04-13 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36214,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Friends of Mary Beth,ward,ward_purpose,medium,TRUE,Candidate,Friends of Mary Beth,"Support of Mary Beth Swibes, 2nd Ward Alderman, Calumet City, IL",F,2020-10-05 00:00:00,2021-05-06 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22805,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Friends of Tim Egan,ward,ward_purpose,medium,TRUE,Candidate,Friends of Tim Egan,To support 2nd Ward Democratic Committeeman Tim Egan,A,2019-07-26 00:00:00,2019-07-26 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
32744,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Marks For Alderman,ward,ward_purpose,medium,TRUE,Candidate,Marks For Alderman,"Support Candidacy of Richard Marks for 2nd Ward Alderman Geneva, Illinois.",A,2017-03-08 00:00:00,2017-03-08 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
38930,2023,2019-06-01,2023-05-31,brian_hopkins,Brian Hopkins,2,Michael O'Brien for Kankakee Alderman.,ward,ward_purpose,medium,TRUE,Candidate,Michael O'Brien for Kankakee Alderman.,Support the election of Michael O'Brien as Second Ward Alderman in Kankakee.,F,2022-11-12 00:00:00,2023-04-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
16892,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Citizens for Pat Dowell,candidate,candidate_full_name,high,FALSE,Candidate,Citizens for Pat Dowell,To support the candidacy of Pat Dowell.,A,2004-07-09 00:00:00,2004-07-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
37509,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,3rd Ward Democratic Organization,ward,ward_name,medium,TRUE,Political Party,3rd Ward Democratic Organization,To organize 3rd Ward Democrats and support Democratic Candidates,A,2022-06-06 00:00:00,2022-06-06 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
32245,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Alex Block for Evanston,ward,ward_purpose,medium,TRUE,Candidate,Alex Block for Evanston,"To support the candidacy of Alex Block for Alderman of the 3rd Ward, Evanston, Illinois",F,2016-09-13 00:00:00,2021-03-30 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21498,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Citizens for Matt Bogusz,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Matt Bogusz,"To support Matt Bogusz, candidate for 3rd Ward Alderman in Des Plaines, IL.",F,2008-12-01 00:00:00,2019-10-04 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36869,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Citizens for Richard E Leja,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Richard E Leja,To Elect Richard E. Leja as the 3rd Ward Alderman for the City of Berwyn,A,2021-04-27 00:00:00,2021-05-06 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
35293,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Citizens for Tracy Smith,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Tracy Smith,"To elect Tracy Smith as 3rd Ward Alderman for the City of DeKalb, IL",A,2019-02-20 00:00:00,2019-02-20 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36790,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Citizens of the 3rd Ward,ward,ward_name,medium,TRUE,Political Party,Citizens of the 3rd Ward,Political education & engagement in Chicago,F,2021-03-19 00:00:00,2022-01-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36560,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends For Nick Arvanitis,ward,ward_purpose,medium,TRUE,Candidate,Friends For Nick Arvanitis,Campaign for Alderman 3rd Ward (City of Elmhurst),F,2021-01-26 00:00:00,2024-01-03 09:00:09,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
32146,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends of Alex Morgan,ward,ward_purpose,medium,TRUE,Candidate,Friends of Alex Morgan,"To elect Alexander Morgan as Alderman of the 3rd ward, Evanston, Illinois",F,2016-06-28 00:00:00,2021-06-23 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
37510,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends of Don Davis,ward,ward_purpose,medium,TRUE,Candidate,Friends of Don Davis,To Elect Don Davis For 3rd Ward Alderman,F,2022-06-07 00:00:00,2024-02-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
32212,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends of Jeanine Reardon,ward,ward_purpose,medium,TRUE,Candidate,Friends of Jeanine Reardon,"Election of Jeanine Reardon as Berwyn, IL 3rd Ward Alderman",A,2016-08-16 00:00:00,2016-08-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
27403,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends of Wendy Morgan Adams,ward,ward_purpose,medium,TRUE,Candidate,Friends of Wendy Morgan Adams,To elect Wendy R Morgan-Adams for 3rd Ward Alderman Prospect Hts.,F,2019-01-30 00:00:00,2019-06-28 14:39:33,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
34959,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Friends of Willie Robinson,ward,ward_purpose,medium,TRUE,Candidate,Friends of Willie Robinson,3rd Ward Alderman,A,2018-11-15 00:00:00,2018-11-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
32382,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Melissa Wynne for Evanston,ward,ward_purpose,medium,TRUE,Candidate,Melissa Wynne for Evanston,"To support the campaign of Melissa Wynne for 3rd Ward Alderman in Evanston, IL",F,2016-12-01 00:00:00,2021-10-11 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
36477,2023,2019-06-01,2023-05-31,pat_dowell,Pat Dowell,3,Nick for Evanston,ward,ward_purpose,medium,TRUE,Candidate,Nick for Evanston,"To elect Nicholas Korzeniowski as Alderman of the 3rd Ward in Evanston, Illinois",A,2021-01-12 00:00:00,2021-01-12 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
